adityabansod,"San Francisco, CA","{""CSS"":1.6060823481532687,""HTML"":4.28288626174205,""JavaScript"":63.4316441588661,""PHP"":1.2848658785226152,""Python"":6.424329392613075,""Ruby"":13.965933462202337,""Shell"":1.2236817890691571,""Swift"":7.780576708831391}"
sonamghosh,"San Francisco, CA","{""C"":1.051749314693898,""C++"":3.505831048979661,""CSS"":6.3104958881633895,""JavaScript"":30.673018747952156,""Jupyter Notebook"":8.297915161748847,""Python"":35.846271893017835,""TeX"":14.314717945444224}"
kevin-nguyenn,San Francisco,"{""CSS"":7.713498622589533,""JavaScript"":86.77685950413222,""Python"":5.5096418732782375}"
buba447,San Francisco,"{""C"":7.658956750072539,""C++"":2.275339936361073,""HTML"":4.225631310384849,""Java"":2.6890381066085407,""JavaScript"":4.929903195448991,""Objective-C"":10.681456923472814,""Python"":44.36912875904092,""Swift"":23.170545018610255}"
MichaelDimitras,San Francisco Bay Area,"{""CSS"":0.354998671480674,""Go"":10.472460808679882,""HTML"":9.3257607789948,""JavaScript"":40.831911004903496,""Jupyter Notebook"":0.3272644002712463,""Ruby"":17.742682718310142,""TypeScript"":20.944921617359764}"
datagram,"San Francisco, CA","{""CSS"":2.110164819241944,""HTML"":36.5761902001937,""JavaScript"":1.3062925071497749,""Jupyter Notebook"":6.858035662536318,""Mathematica"":13.716071325072637,""Python"":1.7145089156340796,""R"":37.71873657017155}"
GilBu,San Francisco,"{""HTML"":1.297212127409386,""JavaScript"":72.0979971663305,""PHP"":2.209020651747867,""Python"":9.827364601586257,""Ruby"":5.723777311498368,""Shell"":2.358567504380702,""TypeScript"":6.486060637046929}"
francistogram,"San Francisco, California","{""JavaScript"":10.948905109489052,""Python"":8.75912408759124,""TypeScript"":80.2919708029197}"
extrasleepy,San Francisco,"{""Arduino"":3.720541141058338,""C++"":16.142316618122365,""HTML"":6.779409005274298,""JavaScript"":15.186011664794613,""Processing"":4.654094760033311,""Python"":53.517626810717076}"
mrkchoi,"San Francisco, CA","{""CSS"":3.8865772980709394,""HTML"":7.03855379109183,""JavaScript"":73.18439775441715,""Python"":0.9912878000544842,""Ruby"":10.588770539591625,""Shell"":0.2149780771202496,""TypeScript"":3.7385711316340546,""Vue"":0.3568636080196143}"
betterkenly,San Francisco,"{""HTML"":1.6839058604277997,""JavaScript"":98.31609413957221}"
codybreene,"San Francisco, CA","{""JavaScript"":20.21478316185177,""Python"":3.930652281471178,""Ruby"":72.99590835197074,""Scala"":2.8586562047063118}"
albertodev7,"San Francisco, CA","{""C#"":9.796293616863165,""Java"":8.413994517551185,""JavaScript"":29.346656029730617,""TypeScript"":52.443055835855056}"
bowema,San Francisco,"{""JavaScript"":9.198423127463865,""Jupyter Notebook"":34.384581690757784,""Python"":19.62330267192291,""TSQL"":36.79369250985546}"
spkerber,San Francisco,"{""Python"":100}"
anobel,"San Francisco, CA","{""F#"":2.7958587835283293,""HTML"":16.914945640346392,""Java"":3.8443058273514525,""Jupyter Notebook"":2.3657266629855096,""R"":43.32471646697669,""Shell"":30.75444661881162}"
WingofaGriffin,San Francisco,"{""Astro"":13.547149804194659,""C++"":3.8706142297699015,""HTML"":10.930086773838871,""JavaScript"":6.948132014420285,""Jupyter Notebook"":5.418859921677863,""Python"":4.61834652415727,""Ruby"":1.8062866405592874,""SCSS"":9.031433202796437,""Shell"":10.134897785844874,""Swift"":27.094299608389317,""TypeScript"":6.599893494351243}"
marcellodesales,"San Diego, California, USA","{""Batchfile"":0.1831947175018814,""C"":0.1300091543561739,""C++"":0.260833199333674,""CSS"":0.3614548822469791,""Dart"":1.0267535059208195,""Dockerfile"":3.1490699963348843,""Go"":8.45833041402023,""Groovy"":0.18603207676285333,""HCL"":2.5346169266370353,""HTML"":17.96591056546851,""Haskell"":0.5947563892459067,""Java"":9.138685152803863,""JavaScript"":18.883911842874546,""Jsonnet"":0.28569912932591307,""Jupyter Notebook"":1.6545609473191705,""Kotlin"":0.303163330751515,""LiveScript"":0.05970790792653913,""Makefile"":0.06272815229636407,""Mustache"":0.16121135140165563,""Nix"":0.34400445604576113,""PHP"":0.21785317756980493,""Pascal"":0.16450137898128125,""Python"":7.405121767466169,""Ruby"":0.44580389382231245,""Rust"":2.6351855517578326,""Shell"":7.773945217044257,""Smarty"":1.036090270413571,""Solidity"":0.6221866672759752,""Svelte"":0.8956186188980869,""Swift"":0.1580503445114271,""TSQL"":0.08440384890139038,""TeX"":0.08352919761743816,""TypeScript"":11.67562721558547,""Vue"":0.8946090026901455,""Wikitext"":0.16283974889056127}"
Prescottiec,San Francisco,"{""HTML"":5.2562417871222085,""JavaScript"":41.086289969338594,""Ruby"":53.657468243539206}"
thehack,San Francisco Bay Area,"{""C"":2.407576742896474,""C++"":5.296668834372242,""CSS"":26.483344171861205,""HTML"":4.413890695310201,""JavaScript"":37.85203685499381,""Lua"":1.8916674408472292,""PHP"":3.3104180214826506,""Python"":3.6314282538688474,""Ruby"":1.4712968984367338,""TypeScript"":13.241672085930603}"
fblascogarma,"San Francisco, CA, USA","{""Java"":8.837144059475383,""JavaScript"":5.049796605414504,""Python"":86.11305933511011}"
darrenyong,"San Francisco, CA","{""JavaScript"":75.20661157024794,""Ruby"":24.793388429752067}"
MikeBarskii,"San Francisco, CA","{""HTML"":3.471238276396161,""Java"":69.29011328353896,""JavaScript"":14.305709260299333,""PHP"":1.9074279013732443,""Python"":5.5633313790052945,""Scala"":5.462179899387017}"
dylhunn,San Francisco,"{""C"":3.248903548412435,""C++"":6.170095613614458,""CSS"":1.4877134093740445,""Go"":8.607484725664113,""HTML"":1.1642974508144694,""Java"":3.448790176276194,""JavaScript"":5.164490835398468,""Lua"":2.6778841368732804,""Python"":1.2751829223206095,""TypeScript"":66.75515718125192}"
mk-imagine,"San Francisco, CA","{""Arduino"":0.6432577028597516,""Assembly"":0.7677591937358325,""C#"":0.6611259723836335,""C++"":4.121304762910962,""CSS"":1.700038214700772,""HTML"":2.644503889534534,""Java"":9.313542689948935,""JavaScript"":2.9373564737306372,""Jupyter Notebook"":5.9212053622514995,""MATLAB"":1.7315204038618974,""Python"":10.075559819126575,""Ruby"":26.973939673252247,""TeX"":26.712366654421515,""TypeScript"":5.796519187281211}"
softinio,San Francisco Bay Area,"{""C"":1.4493926093076923,""CMake"":4.927934871646154,""Dockerfile"":0.8496439433872679,""Emacs Lisp"":0.9476797830088759,""Go"":0.7699898236947116,""HTML"":5.488645409926405,""Lua"":9.696713951983163,""Nix"":14.783804614938461,""Python"":0.9855869743292308,""SCSS"":3.0799592947788463,""Scala"":29.14598517249643,""Shell"":2.1636990027837055,""Swift"":24.63967435823077,""Vim Script"":1.0712901894882942}"
TDHolmes,"San Francisco Bay Area, CA","{""C"":7.965916367506576,""C++"":1.0048727833500497,""HTML"":23.70469129953963,""KiCad Layout"":0.6420020560291984,""Python"":2.9965332157747526,""Rust"":61.38886960415384,""TeX"":1.155603700852557,""Verilog"":1.1415109727933797}"
vanessavun,"San Francisco Bay Area, California","{""CSS"":3.3998890073457515,""HTML"":10.127456363880821,""JavaScript"":49.5240762379113,""Python"":1.8678765070636136,""Ren'Py"":24.28239459182698,""TypeScript"":10.798307291971543}"
hofers,"San Francisco Bay Area, CA","{""CSS"":3.927619581989059,""Groovy"":5.049796605414504,""HTML"":47.13143498386871,""JavaScript"":7.069715247580306,""Python"":5.8914293729835885,""Ruby"":30.93000420816384}"
marysophiam,San Francisco Bay Area,"{""HTML"":28.475350761065997,""JavaScript"":15.570554886987908,""Python"":43.75596379531961,""Ruby"":12.19813055662647}"
ramtinkermani,San Francisco,"{""C"":1.4835242727405367,""C#"":6.08308350296814,""C++"":3.5233701477587744,""Go"":28.186961182070196,""HTML"":5.905839485767088,""JavaScript"":21.744227197597006,""Jupyter Notebook"":10.648407557670964,""Python"":22.42458665342728}"
robertstarmer,"San Jose, CA, USA","{""CoffeeScript"":0.48915254790128126,""Dockerfile"":21.52271210765638,""Go"":4.108881402370764,""Groovy"":8.96779671152349,""HTML"":1.2660418886856692,""JavaScript"":4.388194282987131,""Kotlin"":2.6903390134570473,""Makefile"":8.45535118515072,""Objective-C"":1.1957062282031319,""Puppet"":12.837332920382009,""Python"":9.609659044818263,""Ruby"":4.669306722007629,""Shell"":6.646757434622069,""Smarty"":13.152768510234452}"
francisN21,"San Pablo, CA","{""C++"":18.764456231326214,""HTML"":8.543546333740649,""JavaScript"":70.69577868691971,""Jupyter Notebook"":1.9962187480134275}"
homandiy,"San Francisco, CA, USA","{""C"":5.778018504262786,""Dart"":7.70402467235038,""Java"":24.878113982777684,""JavaScript"":2.311207401705114,""Kotlin"":59.32863543890403}"
clairellesage,San Francisco,"{""CSS"":0.9630030840437975,""HTML"":3.623099385880616,""Java"":4.622414803410228,""JavaScript"":36.343030480174235,""Jupyter Notebook"":3.301724859578734,""Python"":47.027857374920785,""Ruby"":3.5106575378586724,""Shell"":0.6082124741329248}"
maxBruckhaus,"San Francisco, California","{""C"":5.615197909583872,""Dockerfile"":6.948807413110042,""Groovy"":9.26507655081339,""HCL"":27.795229652440167,""Java"":34.57834366598498,""JavaScript"":4.632538275406695,""Jupyter Notebook"":3.9707470932057385,""Objective-C"":1.635013508967069,""TypeScript"":5.559045930488034}"
sreeganb,San Francisco,"{""C"":1.4835242727405367,""C++"":9.39565372735673,""HTML"":3.1318845757855778,""Python"":68.86231211008538,""Shell"":2.562451016551836,""Tcl"":1.8791307454713464,""TeX"":11.026987011886801,""TypeScript"":1.6580565401217762}"
terheyden,"San Francisco, CA","{""Java"":98.28895535884563,""TypeScript"":1.7110446411543665}"
adesh-thakare,"San Francisco Bay Area, United States","{""C++"":26.539458971222757,""Java"":2.7575663196471174,""JavaScript"":32.711109618903265,""Jupyter Notebook"":12.560493425432876,""Python"":21.8678509436264,""Rust"":2.276306825014791,""TypeScript"":1.287213896152795}"
AlanDai,"San Francisco, CA","{""HTML"":10.481739417256474,""JavaScript"":51.7204729871823,""Python"":34.30387445647574,""Ruby"":3.4939131390854916}"
FieldServiceDave,"San Francisco, CA","{""C#"":5.5096418732782375,""PowerShell"":55.922865013774114,""Shell"":38.567493112947666}"
lwonsower,San Francisco,"{""JavaScript"":100}"
RobertSparadrap,San Francisco,"{""C"":8.34813037824063,""C++"":7.96185699201766,""CMake"":1.7372018532775104,""EJS"":2.779522965244017,""HTML"":1.9853735466028692,""Haskell"":3.08835885027113,""JavaScript"":4.632538275406695,""Jupyter Notebook"":47.25189040914829,""MATLAB"":2.5268390593127426,""Python"":19.688287670478452}"
elfrank,"San Diego, CA","{""C++"":11.406517013287452,""JavaScript"":40.01232257239511,""Python"":8.30029876425524,""SCSS"":8.056172330012439,""TypeScript"":32.224689320049755}"
BigBalli,San Francisco,"{""JavaScript"":76.65352606219886,""Objective-C"":18.74726237406921,""PHP"":4.599211563731933}"
YoshimasaIwano,San Francisco,"{""JavaScript"":2.3181967573679265,""Jupyter Notebook"":10.691302664337316,""Python"":39.90810842002179,""TypeScript"":47.08239215827296}"
tiinaaquino,San Francisco,"{""Java"":34.48912864214703,""JavaScript"":31.445218251769425,""Python"":34.065653106083545}"
calvinyau,San Francisco,"{""JavaScript"":22.306074556917196,""Ruby"":68.64693990385048,""Swift"":9.046985539232338}"
chicus12,"San José, Costa Rica","{""CSS"":1.6975296723521383,""HTML"":28.080062213778035,""Java"":1.5644606090533475,""JavaScript"":65.87668419983275,""TypeScript"":2.781263304983729}"
abelmark,"San Francisco, CA","{""JavaScript"":100}"
royerloic,"San Francisco, California","{""Java"":11.730978785823538,""Jupyter Notebook"":33.903627576505926,""Python"":54.36539363767052}"
Down10,"San Francisco, CA, USA","{""CSS"":23.28607806567606,""CoffeeScript"":7.550078888054516,""HTML"":2.562451016551836,""JavaScript"":31.328541994932507,""PHP"":2.81869611820702,""Ruby"":7.203334524306827,""Shell"":25.250819392271218}"
dalzuga,San Francisco,"{""C"":66.97807975936193,""Emacs Lisp"":3.8045580844491202,""Go"":3.866416259414867,""HTML"":6.977320749123245,""JavaScript"":3.504439024396376,""PHP"":1.813707319623628,""Perl"":1.9962187480134275,""Python"":9.145833790240466,""Shell"":1.913426265376926}"
thecodeboss,"San Francisco, CA","{""C"":3.8265815301545,""C++"":7.728141993824041,""Elixir"":18.55568421322778,""Erlang"":0.5755006076786907,""HTML"":0.7886489808930204,""Java"":0.9692935174365549,""JavaScript"":6.318391351414769,""Lua"":1.637963268008581,""Ruby"":0.38024147293056343,""Scala"":0.8189816340042905,""Shell"":0.42587044968223103,""TypeScript"":56.55513281513759,""Vue"":1.4195681656074368}"
xides,San Salvador,"{""Astro"":43.79562043795621,""JavaScript"":19.708029197080293,""PHP"":36.496350364963504}"
shailtp,"San Francisco, California","{""C++"":7.724455998081474,""Java"":2.1967461870579728,""JavaScript"":23.358734455716444,""Jupyter Notebook"":41.00592882508216,""Python"":18.794384044829325,""Swift"":6.919750489232615}"
samuel-stone,San Francisco,"{""CSS"":30.354433706442403,""HTML"":7.450633727944954,""JavaScript"":29.081004885857304,""Python"":33.11392767975535}"
megbuch,"San Francisco, California, United States","{""CSS"":2.957941917269395,""EJS"":3.286602130299327,""HTML"":2.6890381066085407,""JavaScript"":86.84078653543789,""Python"":4.225631310384849}"
elsonli,San Francisco,"{""CSS"":7.069715247580306,""Java"":3.927619581989059,""JavaScript"":61.86000841632768,""Python"":9.468368635152196,""Ruby"":17.674288118950766}"
stacief510,"San Francisco, CA","{""HTML"":46.17709653318922,""JavaScript"":38.913956602265735,""PowerShell"":7.547134645684215,""Python"":2.6243445472492843,""Ruby"":1.9072921794799789,""Swift"":2.8301754921315814}"
srisadhan,"San Francisco, CA","{""C"":6.070598647956745,""C#"":1.7259545175563291,""C++"":8.566449142729065,""HTML"":7.940833584953519,""Jupyter Notebook"":2.370424233964062,""Lua"":12.14119729591349,""Makefile"":2.7062877162299652,""Python"":54.31555864495506,""Shell"":4.162696215741767}"
FranciscoLV,"San Diego, California","{""C"":6.321749829771477,""Elixir"":42.496207189019366,""JavaScript"":9.658228906595308,""Jupyter Notebook"":4.730561097107907,""Python"":3.6793252977505944,""Shell"":33.11392767975535}"
umnum,San Francisco,"{""C"":6.479911888452252,""C++"":13.932178527911605,""JavaScript"":68.8118070812046,""MATLAB"":5.753342861467672,""Ruby"":5.022759640963841}"
MalavyaRaval,San Francisco,"{""C#"":1.1573578413017458,""C++"":3.935016660425936,""Cuda"":4.792648496672614,""HTML"":0.983754165106484,""Java"":35.62028597862314,""JavaScript"":26.80052073861523,""Python"":24.524295752351538,""Swift"":2.1861203669032974}"
jeiting,San Francisco,"{""C"":3.379292096612686,""C#"":3.2430303185234646,""C++"":1.235440121342272,""CSS"":25.944242548187717,""Groovy"":1.6215151592617323,""HTML"":3.706320364026817,""JavaScript"":15.335463206621078,""Jupyter Notebook"":2.1620202123489762,""Objective-C"":8.937489615633924,""Python"":3.67543436099326,""Ruby"":23.522779910356864,""Rust"":2.8826936164653016,""Shell"":1.9957109652452094,""Swift"":2.358567504380702}"
RRolfes,San Francisco,"{""CSS"":6.250203886608858,""HTML"":7.801809632432123,""JavaScript"":56.59322364348498,""Ruby"":29.35476283747404}"
franciscoporta,"San Pedro, Bs As","{""JavaScript"":100}"
jthomasi,"San Francisco, CA","{""CSS"":1.051749314693898,""HTML"":44.19594731106436,""JavaScript"":41.2298121853202,""PHP"":0.9014994125947698,""SCSS"":12.620991776326779}"
SakuraSound,"San Francisco, CA","{""Go"":1.3792493653154543,""HTML"":1.871838424356688,""Java"":2.3305498168867853,""JavaScript"":2.7037666129596607,""Jupyter Notebook"":2.6205737940993634,""Python"":59.94013852702663,""Shell"":2.948145518361784,""TypeScript"":26.205737940993636}"
BRM15724,"San Nicolas de los Garza, N.L.","{""C#"":6.289043650353886,""Elixir"":2.8586562047063118,""HTML"":39.97842918761283,""Java"":3.930652281471178,""Python"":3.144521825176943,""TypeScript"":43.798696850678844}"
maxluster,"San Francisco, CA","{""HTML"":14.5985401459854,""JavaScript"":65.69343065693431,""Shell"":8.75912408759124,""TypeScript"":10.948905109489052}"
fmsanchez,"San Francisco, CA","{""CSS"":7.713498622589533,""Java"":12.85583103764922,""JavaScript"":63.36088154269973,""Ruby"":16.069788797061523}"
MKM421,"San Francisco, CA","{""HTML"":1.9074279013732443,""Java"":14.305709260299333,""JavaScript"":49.915992383795185,""PHP"":1.6830246188587448,""Ruby"":3.576427315074833,""TypeScript"":28.611418520598665}"
Toms42,"San Francisco, CA","{""C"":7.426053986350578,""C++"":23.514698505585017,""Cuda"":0.9058171861815965,""HTML"":2.2029340759526694,""Java"":4.054360973803138,""Jupyter Notebook"":1.7469331447787932,""MATLAB"":1.1116847284955957,""Makefile"":1.019044334454296,""Processing"":8.152354675634369,""Python"":42.063150342085336,""Shell"":6.114266006725776,""Verilog"":1.6887020399528336}"
D3nizG,"San Francisco, California","{""CSS"":2.138094588649244,""HTML"":7.271127161538458,""Java"":27.795229652440167,""JavaScript"":31.82372127036736,""PHP"":6.154657994468895,""Python"":19.258123402047833,""TypeScript"":5.559045930488034}"
fmezas,"San Francisco, CA","{""Clojure"":14.434454492007989,""Emacs Lisp"":19.539086954958236,""JavaScript"":45.20483676867457,""Objective-C"":6.027311569156609,""Python"":12.78520635881705,""Ruby"":2.0091038563855363}"
kwawmannanjnr,"San Francisco, California","{""C"":0.8205955056170212,""C++"":2.533223196241922,""CSS"":0.7598106533490937,""HTML"":0.5544564227142035,""Java"":19.64309628919772,""JavaScript"":4.677863676832325,""Jupyter Notebook"":2.930698234346504,""Kotlin"":4.0541325575126645,""Objective-C"":3.4191479400709213,""Python"":37.7419664938864,""Rust"":0.7074099186353631,""Scala"":0.6838295880141843,""Shell"":0.3308852845229924,""Smali"":0.6410902387632977,""Svelte"":2.564360955053191,""Swift"":6.540273245005792,""TypeScript"":11.397159800236405}"
Marconiusiii,San Francisco,"{""HTML"":22.87871366964915,""Python"":77.12128633035086}"
okikokim808,San Francisco Bay Area,"{""CSS"":26.405468169818157,""HTML"":4.642099757915274,""JavaScript"":35.28932060431124,""Python"":33.66311146795532}"
jessicabrock,"San Francisco, CA USA","{""HTML"":30.812296868337018,""JavaScript"":23.395408293547966,""PLSQL"":1.6830246188587448,""Python"":42.519746968111896,""Shell"":1.5895232511443698}"
mshehan,"San Francisco, CA","{""C++"":2.967804906594664,""CSS"":1.9594387607246622,""HTML"":12.889742352746833,""Java"":1.6136554500085454,""JavaScript"":14.058973108199451,""Python"":16.21812389645951,""Swift"":50.29226152526633}"
tlambrou,"San Francisco, CA","{""CSS"":23.28815850578912,""HTML"":12.355471597695217,""Java"":0.564627794885269,""JavaScript"":26.401966415248545,""Jupyter Notebook"":3.0976674674917284,""Objective-C"":1.5201517554603399,""PLpgSQL"":0.4033055677751921,""Python"":5.461979783595308,""R"":0.22456787296573202,""Ruby"":2.510414702083483,""Swift"":4.409715716025642,""TypeScript"":19.761972820984415}"
